Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,4m,6m,1yr,2yr,2w%,1m%,4m%,6m%,1yr%,2yr%,done
2019-08-23 17:09:16,2019-08-22,BHF,"Brighthouse Financial, Inc.",Murphy Conor,"EVP, COO",P - Purchase,34.28,3000.0,20902.0,17.0,107030.0,36.48,40.31,42.19,42.21,29.15,46.55,6.42,17.59,23.07,23.13,-14.96,35.79,True
2019-08-22 17:14:46,2019-08-22,PHUN,"Phunware, Inc.",Crowder Randall,COO,P - Purchase,1.4,19860.0,89698.0,28.0,24972.0,1.76,1.82,1.18,0.83,1.51,1.37,25.71,30.0,-15.71,-40.71,7.86,-2.14,True
2019-08-22 16:03:13,2019-08-20,PRPL,"Purple Innovation, Inc.",Legg John A.,COO,P - Purchase,7.32,2980.0,2980.0,New,24901.0,8.53,8.01,7.58,13.24,19.29,27.95,16.53,9.43,3.55,80.87,163.52,281.83,True
2019-08-21 18:41:39,2019-08-21,PHUN,"Phunware, Inc.",Crowder Randall,COO,P - Purchase,1.4,19203.0,69838.0,38.0,24950.0,1.76,1.82,1.18,0.83,1.51,1.37,25.71,30.0,-15.71,-40.71,7.86,-2.14,True
2019-08-21 16:26:55,2019-08-20,SGRY,"Surgery Partners, Inc.",Evans Jason Eric,"EVP, COO",P - Purchase,6.17,25000.0,111655.0,29.0,148750.0,6.61,7.89,14.51,18.01,15.75,67.05,7.13,27.88,135.17,191.9,155.27,986.71,True
2019-08-21 10:20:19,2019-08-20,MSON,Misonix Inc,Klugewicz Sharon W,COO,P - Purchase,20.01,500.0,590.0,556.0,10389.0,18.81,19.08,17.0,17.34,13.17,22.46,-6.0,-4.65,-15.04,-13.34,-34.18,12.24,True
2019-08-19 16:01:31,2019-08-16,UIHC,United Insurance Holdings Corp.,Difrancesco Paul F,COO,P - Purchase,11.18,1702.0,19558.0,10.0,19964.0,10.89,12.9,11.32,9.47,7.2,5.56,-2.59,15.38,1.25,-15.3,-35.6,-50.27,True
2019-08-16 07:27:27,2019-08-14,TWOU,"2U, Inc.",Chernis Mark,COO,P - Purchase,16.6,32250.0,104508.0,45.0,498908.0,17.88,19.21,22.99,19.81,41.57,40.59,7.71,15.72,38.49,19.34,150.42,144.52,True
2019-08-15 16:21:24,2019-08-14,VRAY,"Viewray, Inc.",Matin Shahriar,COO,P - Purchase,4.44,60000.0,667862.0,10.0,241200.0,3.94,3.81,4.02,3.12,2.28,5.77,-11.26,-14.19,-9.46,-29.73,-48.65,29.95,True
2019-08-14 17:42:53,2019-08-12,RM,Regional Management Corp.,Schachtel John D.,"EVP, COO",P - Purchase,26.43,4000.0,26378.0,18.0,109840.0,25.13,27.67,30.61,26.89,15.17,49.54,-4.92,4.69,15.82,1.74,-42.6,87.44,True
2019-08-12 10:18:31,2019-08-12,CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Discordia Robert Paul,COO,P - Purchase,5.69,15000.0,30150.0,99.0,87894.0,5.18,5.74,5.13,6.47,6.91,1.99,-8.96,0.88,-9.84,13.71,21.44,-65.03,True
2019-08-09 16:35:53,2019-08-09,VICI,Vici Properties Inc.,Payne John W R,"Pres, COO",P - Purchase,18.78,10635.0,71576.0,17.0,225249.0,18.63,19.79,21.86,23.08,18.56,30.7,-0.8,5.38,16.4,22.9,-1.17,63.47,True
2019-08-09 16:17:36,2019-08-07,RM,Regional Management Corp.,Schachtel John D.,"EVP, COO",P - Purchase,26.78,2000.0,22378.0,10.0,53260.0,25.4,28.11,31.72,27.16,15.23,46.82,-5.15,4.97,18.45,1.42,-43.13,74.83,True
2019-08-08 19:08:58,2019-08-07,AINC,Ashford Inc.,Welter Jeremy,"Co-Pres, COO",P - Purchase,28.2,23225.0,30000.0,343.0,679767.0,24.97,26.5,23.56,24.0,10.18,24.79,-11.45,-6.03,-16.45,-14.89,-63.9,-12.09,True
2019-08-08 17:19:22,2019-08-07,DSKE,"Daseke, Inc.",Easter Christopher R.,COO,P - Purchase,2.19,20000.0,20000.0,New,43360.0,1.55,2.2,2.95,3.25,3.75,7.49,-29.22,0.46,34.7,48.4,71.23,242.01,True
2019-08-07 18:34:38,2019-08-05,RM,Regional Management Corp.,Schachtel John D.,"EVP, COO",P - Purchase,26.78,7000.0,20378.0,52.0,182910.0,25.4,28.11,31.72,27.16,15.23,46.82,-5.15,4.97,18.45,1.42,-43.13,74.83,True
2019-07-31 16:20:53,2019-07-30,MMSI,Merit Medical Systems Inc,Frost Ronald,COO,P - Purchase,40.75,5000.0,21311.0,31.0,200000.0,36.18,34.78,27.4,36.7,44.96,60.39,-11.21,-14.65,-32.76,-9.94,10.33,48.2,True
2019-07-26 18:07:12,2019-07-26,CADE,Cadence Bancorporation,Tortorici Samuel M.,"Pres, COO",P - Purchase,27.89,15000.0,145036.0,12.0,250800.0,26.28,24.98,29.75,30.03,24.33,29.98,-5.77,-10.43,6.67,7.67,-12.76,7.49,True
2019-07-03 19:37:04,2019-07-02,DDMX,Dd3 Acquisition Corp.,Combe Jorge,"COO, 10%",P - Purchase,10.1,430800.0,622100.0,225.0,7496.0,10.35,10.22,9.89,9.9,0.0,0.0,2.48,1.19,-2.08,-1.98,0.0,0.0,True
2019-07-03 17:15:12,2019-07-03,DYNT,Dynatronics Corp,Baker Brian D.,COO,P - Purchase,1.79,3503.0,20560.0,21.0,0.0,1.53,1.56,0.85,0.81,0.72,1.13,-14.53,-12.85,-52.51,-54.75,-59.78,-36.87,True
2019-06-17 13:20:01,2019-06-14,TYME,"Tyme Technologies, Inc.",Korfin Michele Ilene,COO,P - Purchase,1.04,5000.0,5000.0,New,5150.0,1.22,1.25,1.38,1.13,1.5,1.53,17.31,20.19,32.69,8.65,44.23,47.12,True
2019-06-17 12:50:30,2019-06-13,MSON,Misonix Inc,Klugewicz Sharon W,COO,P - Purchase,25.13,90.0,90.0,New,2260.0,25.42,23.81,18.44,20.57,10.9,19.64,1.15,-5.25,-26.62,-18.15,-56.63,-21.85,True
2019-06-11 16:31:03,2019-06-11,MMLP,Martin Midstream Partners LP,Tauscher Randall,"EVP, COO",P - Purchase,5.55,20000.0,72371.0,38.0,136200.0,6.11,6.05,3.9,4.36,2.38,2.4,10.09,9.01,-29.73,-21.44,-57.12,-56.76,True
2019-06-04 11:07:39,2019-06-04,CPRI,Capri Holdings Ltd,Edwards Thomas Jr.,"EVP, CFO, COO",P - Purchase,34.21,11600.0,34854.0,50.0,399212.0,34.7,34.75,32.62,35.88,15.01,53.53,1.43,1.58,-4.65,4.88,-56.12,56.47,True
2019-06-03 16:15:49,2019-05-31,AUTO,"Autoweb, Inc.",Ingle Daniel R.,"EVP, COO",P - Purchase,3.47,7140.0,7140.0,New,24990.0,3.6,3.55,2.6,2.52,0.87,2.78,3.75,2.31,-25.07,-27.38,-74.93,-19.88,True
2019-05-30 16:58:58,2019-05-29,WMK,Weis Markets Inc,Schertle Kurt A,COO,P - Purchase,35.6,1000.0,3000.0,50.0,38570.0,35.31,34.29,39.23,37.42,43.08,,-0.81,-3.68,10.2,5.11,21.01,,True
2019-05-28 17:26:22,2019-05-24,INFN,Infinera Corp,Heard David W,COO,P - Purchase,3.16,25000.0,80816.0,45.0,78245.0,3.0,3.09,5.36,5.23,6.08,10.13,-5.06,-2.22,69.62,65.51,92.41,220.57,True
2019-05-21 16:52:18,2019-05-17,NOVN,"Novan, Inc.",Stafford Paula B,"Pres, COO",P - Purchase,16.8,80693.0,80693.0,New,154633.0,24.2,27.0,26.2,22.5,3.94,16.3,44.05,60.71,55.95,33.93,-76.55,-2.98,True
2019-05-17 17:08:12,2019-05-15,COTY,Coty Inc.,Pieraccioni Giovanni,"COO, CB",P - Purchase,12.93,93100.0,93100.0,New,1202200.0,11.81,,9.23,9.91,4.48,7.69,-8.66,,-28.62,-23.36,-65.35,-40.53,True
2019-05-17 16:05:47,2019-05-16,NAVB,"Navidea Biopharmaceuticals, Inc.",Latkin Jed,"CEO, COO, CFO",P - Purchase,1.43,2500.0,11950.0,26.0,3643.0,1.25,0.68,0.57,0.89,0.74,2.31,-12.59,-52.45,-60.14,-37.76,-48.25,61.54,True
2019-05-16 16:41:11,2019-05-14,PRTS,"U.S. Auto Parts Network, Inc.",Meniane David,"CFO, COO",P - Purchase,0.98,100000.0,100000.0,New,103000.0,1.02,1.26,1.5,1.59,2.2,14.95,4.08,28.57,53.06,62.24,124.49,1425.51,True
2019-05-16 13:12:46,2019-05-15,CWGL,"Crimson Wine Group, Ltd",Quille Nicolas Michel Eric,COO,P - Purchase,7.55,300.0,500.0,150.0,2235.0,8.2,8.05,7.8,7.1,5.58,7.0,8.61,6.62,3.31,-5.96,-26.09,-7.28,True
2019-05-15 19:47:38,2019-05-14,TECTP,"Tectonic Financial, Inc.",Howard Patrick J,"Pres, COO",P - Purchase,8.41,7500.0,7500.0,New,75000.0,8.98,8.82,8.98,8.76,6.78,8.84,6.78,4.88,6.78,4.16,-19.38,5.11,True
2019-05-15 17:43:27,2019-05-13,ESI,Element Solutions Inc,Benson Scot,"Pres, COO",P - Purchase,10.5,20000.0,160329.0,14.0,210000.0,9.35,10.29,9.87,11.28,8.72,18.4,-10.95,-2.0,-6.0,7.43,-16.95,75.24,True
2019-05-15 17:13:42,2019-05-13,PENN,Penn National Gaming Inc,Snowden Jay A,"Pres, COO",P - Purchase,21.2,10875.0,104433.0,12.0,212171.0,18.85,19.59,19.74,21.45,14.07,117.37,-11.08,-7.59,-6.89,1.18,-33.63,453.63,True
2019-05-15 16:04:11,2019-05-13,NAVB,"Navidea Biopharmaceuticals, Inc.",Latkin Jed,"CEO, COO, CFO",P - Purchase,1.43,5400.0,9450.0,133.0,9721.0,1.25,0.68,0.57,0.89,0.74,2.31,-12.59,-52.45,-60.14,-37.76,-48.25,61.54,True
2019-05-14 18:49:11,2019-05-13,GTES,Gates Industrial Corp Plc,Lifsey Walter,COO,P - Purchase,12.22,76050.0,76050.0,New,994457.0,11.28,10.87,9.55,10.74,7.85,16.79,-7.69,-11.05,-21.85,-12.11,-35.76,37.4,True
2019-05-13 15:55:03,2019-05-13,PBHC,"Pathfinder Bancorp, Inc.",Dowd James A.,"EVP, COO",P - Purchase,14.57,4000.0,44793.0,10.0,57400.0,15.47,14.95,12.61,,9.61,11.89,6.18,2.61,-13.45,,-34.04,-18.39,True
2019-05-13 10:36:13,2019-05-10,DMLP,"Dorchester Minerals, L.P.",Ehrman Bradley J,COO,P - Purchase,14.77,5773.0,62000.0,10.0,109052.0,14.64,14.65,13.66,14.26,7.96,10.99,-0.88,-0.81,-7.52,-3.45,-46.11,-25.59,True
2019-05-03 14:06:24,2019-05-01,EQBK,Equity Bancshares Inc,Anderson Craig L,COO,P - Purchase,26.42,1000.0,8217.0,14.0,26310.0,26.8,24.82,25.12,26.63,15.39,28.69,1.44,-6.06,-4.92,0.79,-41.75,8.59,True
2019-03-25 16:31:02,2019-03-22,ETRN,Equitrans Midstream Corp,Charletta Diana M,"EVP, COO",P - Purchase,15.71,11792.0,55027.0,27.0,240203.0,16.69,16.76,15.02,10.14,7.53,8.0,6.24,6.68,-4.39,-35.46,-52.07,-49.08,True
2019-03-18 17:17:41,2019-03-15,CADE,Cadence Bancorporation,Tortorici Samuel M.,"Pres, COO",P - Purchase,27.67,50000.0,130036.0,62.0,995000.0,26.3,27.97,27.23,24.98,28.45,27.16,-4.95,1.08,-1.59,-9.72,2.82,-1.84,True
2019-03-18 17:14:28,2019-03-15,WMK,Weis Markets Inc,Schertle Kurt A,COO,P - Purchase,37.75,1000.0,2000.0,100.0,40360.0,38.15,38.61,34.29,36.89,36.98,47.05,1.06,2.28,-9.17,-2.28,-2.04,24.64,True
2019-03-13 17:28:32,2019-03-12,ESGR,Enstar Group Ltd,Gregory Orla,COO,P - Purchase,173.63,5820.0,20866.0,39.0,996675.0,174.0,175.89,177.45,178.62,199.71,215.36,0.21,1.3,2.2,2.87,15.02,24.03,True
2019-03-06 14:02:39,2019-03-05,CLBK,"Columbia Financial, Inc.","Allen, Jr. Edward Thomas","SEVP, COO",P - Purchase,15.89,6000.0,62351.0,11.0,96215.0,15.05,15.75,15.1,14.88,17.29,16.0,-5.29,-0.88,-4.97,-6.36,8.81,0.69,True
2019-03-04 18:36:36,2019-03-04,BGS,"B&g Foods, Inc.",Romanzi Kenneth G.,"EVP, COO",P - Purchase,19.27,1200.0,1200.0,New,29568.0,19.79,,17.13,16.0,13.82,27.66,2.7,,-11.11,-16.97,-28.28,43.54,True
2019-03-01 18:29:23,2019-02-28,EVER,"Everquote, Inc.",Mendal Jayme,COO,P - Purchase,7.38,4000.0,33248.0,14.0,30280.0,7.44,7.44,12.67,21.29,36.69,37.35,0.81,0.81,71.68,188.48,397.15,406.1,True
2019-01-17 16:48:32,2019-01-16,VRCA,Verrica Pharmaceuticals Inc.,Palczuk Linda,COO,P - Purchase,10.42,3000.0,8500.0,55.0,31590.0,12.27,12.71,9.1,11.11,15.62,9.46,17.75,21.98,-12.67,6.62,49.9,-9.21,True
2019-01-09 21:29:15,2019-01-09,LJPC,La Jolla Pharmaceutical Co,Carver Jennifer,COO,P - Purchase,6.55,5000.0,12116.0,70.0,30825.0,6.14,5.67,8.26,9.25,3.35,4.68,-6.26,-13.44,26.11,41.22,-48.85,-28.55,True
2018-12-28 16:41:30,2018-12-26,HESM,Hess Midstream Partners LP,Gatling John A.,COO,P - Purchase,13.74,12000.0,33549.0,56.0,202800.0,15.72,16.16,17.78,15.92,,15.71,14.41,17.61,29.4,15.87,,14.34,True
2018-12-26 17:16:48,2018-12-24,MOTS,"Motus Gi Holdings, Inc.",Pomeranz Mark,"Pres, COO",P - Purchase,2.78,2500.0,10641.0,31.0,6750.0,4.38,4.1,3.75,3.31,1.88,0.74,57.55,47.48,34.89,19.06,-32.37,-73.38,True
2018-12-26 15:57:31,2018-10-31,BDL,Flanigans Enterprises Inc,Bucci August,COO,P - Purchase,26.46,1600.0,2600.0,160.0,43679.0,25.93,24.47,24.53,23.71,20.68,16.39,-2.0,-7.52,-7.29,-10.39,-21.84,-38.06,True
2018-12-14 18:21:10,2018-12-13,BDR,Blonder Tongue Laboratories Inc,Grauch Edward Rowland,"EVP, COO",P - Purchase,1.21,15100.0,160102.0,10.0,18165.0,1.1,1.09,1.1,0.95,0.65,1.13,-9.09,-9.92,-9.09,-21.49,-46.28,-6.61,True
2018-12-14 11:49:13,2018-12-13,BRY,Berry Petroleum Corp,Grove Gary A,"EVP, COO",P - Purchase,9.27,20000.0,109924.0,22.0,206600.0,7.46,8.67,10.1,9.97,8.79,3.87,-19.53,-6.47,8.95,7.55,-5.18,-58.25,True
2018-12-14 09:01:23,2018-12-13,LE,"Lands' End, Inc.",Gooch James F,"EVP, COO, CFO, Treasurer",P - Purchase,14.57,4000.0,19769.0,25.0,55924.0,14.0,15.02,16.8,12.37,11.33,14.11,-3.91,3.09,15.31,-15.1,-22.24,-3.16,True
2018-12-12 18:32:43,2018-12-10,BLDR,"Builders Firstsource, Inc.",Rush David E,SVP - COO - East,P - Purchase,10.98,4000.0,30390.0,15.0,46920.0,10.94,12.42,14.2,14.08,25.05,33.5,-0.36,13.11,29.33,28.23,128.14,205.1,True
2018-12-06 12:19:27,2018-12-04,BDR,Blonder Tongue Laboratories Inc,Grauch Edward Rowland,"EVP, COO",P - Purchase,1.15,20239.0,140024.0,17.0,23068.0,1.17,1.12,1.09,0.96,0.65,1.18,1.74,-2.61,-5.22,-16.52,-43.48,2.61,True
2018-12-03 17:25:09,2018-11-29,AAC,"Aac Holdings, Inc.",Nanko Michael,"Pres, COO",P - Purchase,9.96,21000.0,71200.0,42.0,45870.0,9.88,9.81,9.76,9.76,0.0,0.0,-0.8,-1.51,-2.01,-2.01,0.0,0.0,True
2018-11-29 17:05:19,2018-11-27,SCOO,School Specialty Inc,Bohr Ryan,"EVP, COO",P - Purchase,9.1,5000.0,5000.0,New,46544.0,7.99,7.44,6.7,5.6,2.41,0.08,-12.2,-18.24,-26.37,-38.46,-73.52,-99.12,True
2018-11-29 12:28:09,2018-11-21,CWGL,"Crimson Wine Group, Ltd",Quille Nicolas Michel Eric,COO,P - Purchase,8.02,200.0,200.0,New,1646.0,7.92,7.8,8.15,7.4,7.12,4.97,-1.25,-2.74,1.62,-7.73,-11.22,-38.03,True
2018-11-21 17:10:37,2018-11-19,FUV,Arcimoto Inc,Becker Terry L,COO,P - Purchase,2.11,210.0,210.0,New,630.0,2.18,1.93,4.16,3.6,2.08,6.2,3.32,-8.53,97.16,70.62,-1.42,193.84,True
2018-11-19 15:11:15,2018-11-19,NWFL,Norwood Financial Corp,Mancuso Robert J,"EVP, COO",P - Purchase,32.58,1000.0,10086.0,11.0,37000.0,29.91,27.74,26.66,30.57,27.97,25.44,-8.2,-14.86,-18.17,-6.17,-14.15,-21.92,True
2018-11-16 18:37:37,2018-11-16,ISR,"Isoray, Inc.",Cavanagh William,"COO, CSO",P - Purchase,0.39,10000.0,10000.0,New,4000.0,0.41,0.42,0.37,0.4,0.31,0.63,5.13,7.69,-5.13,2.56,-20.51,61.54,True
2018-11-14 17:08:15,2018-11-13,GDEN,"Golden Entertainment, Inc.",Arcana Stephen A,"EVP, COO",P - Purchase,16.03,3500.0,21934.0,19.0,49875.0,18.09,16.92,17.35,15.27,13.68,13.14,12.85,5.55,8.23,-4.74,-14.66,-18.03,True
2018-11-13 17:37:45,2018-11-09,BXC,Bluelinx Holdings Inc.,Averitt Alexander S,COO,P - Purchase,24.61,2100.0,2100.0,New,51744.0,23.76,24.21,30.36,25.22,31.44,17.28,-3.45,-1.63,23.36,2.48,27.75,-29.78,True
2018-11-13 16:15:50,2018-11-12,LYTS,Lsi Industries Inc,Lipsey Crawford C.,"Interim Pres, COO",P - Purchase,3.85,788.0,1788.0,79.0,3538.0,3.72,3.8,3.1,3.24,4.69,5.68,-3.38,-1.3,-19.48,-15.84,21.82,47.53,True
2018-11-09 15:41:38,2018-11-09,INFN,Infinera Corp,Heard David W,COO,P - Purchase,4.7,20000.0,44532.0,82.0,94868.0,4.5,4.38,5.14,4.29,5.39,6.26,-4.26,-6.81,9.36,-8.72,14.68,33.19,True
2018-10-31 16:16:22,2018-10-30,MPB,Mid Penn Bancorp Inc,Webb Justin T.,"EVP, COO",P - Purchase,23.87,900.0,5467.0,20.0,23719.0,,24.07,,22.14,22.51,16.72,,0.84,,-7.25,-5.7,-29.95,True
2018-10-26 11:43:47,2018-10-26,PFIS,Peoples Financial Services Corp.,Tulaney Thomas P,"Sr EVP,COO",P - Purchase,38.7,8000.0,24368.0,49.0,328000.0,38.07,38.58,38.45,41.58,,36.45,-1.63,-0.31,-0.65,7.44,,-5.81,True
2018-10-23 19:48:58,2018-10-19,HOPE,Hope Bancorp Inc,Malone David P,"SEVP, COO",P - Purchase,12.49,3450.0,15591.0,28.0,50286.0,,13.17,12.66,10.96,11.93,8.1,,5.44,1.36,-12.25,-4.48,-35.15,True
2018-10-18 13:02:12,2018-10-16,DDMX,Dd3 Acquisition Corp.,Combe Jorge,"COO, 10%",P - Purchase,10.1,225000.0,1662500.0,16.0,0.0,10.35,10.22,9.89,9.9,0.0,0.0,2.48,1.19,-2.08,-1.98,0.0,0.0,True
2018-10-04 20:07:40,2018-10-02,VTIQ,Vectoiq Acquisition Corp.,Chan Mary S,COO,P - Purchase,10.4,11448.0,11448.0,New,0.0,10.02,9.93,10.04,9.67,0.0,0.0,-3.65,-4.52,-3.46,-7.02,0.0,0.0,True
2018-09-21 13:24:41,2018-09-20,MUX,McEwen Mining Inc.,Stewart Chris,"Pres, COO",P - Purchase,1.86,10000.0,10000.0,New,25000.0,2.02,2.33,1.8,1.75,1.75,1.11,8.6,25.27,-3.23,-5.91,-5.91,-40.32,True
2018-09-19 09:15:18,2018-09-18,PTE,"Polarityte, Inc.",Swanson Edward Winslow,COO,P - Purchase,21.65,500.0,1689.0,42.0,8633.0,16.55,12.79,16.46,13.44,4.86,1.78,-23.56,-40.92,-23.97,-37.92,-77.55,-91.78,True
2018-09-18 16:27:48,2018-09-17,VRCA,Verrica Pharmaceuticals Inc.,Palczuk Linda,COO,P - Purchase,16.32,2500.0,5500.0,83.0,41300.0,13.99,13.79,11.01,10.98,8.65,7.13,-14.28,-15.5,-32.54,-32.72,-47.0,-56.31,True
2018-09-14 16:26:52,2018-09-13,EQBK,Equity Bancshares Inc,Anderson Craig L,COO,P - Purchase,40.23,2000.0,4786.0,72.0,80080.0,39.17,36.2,33.68,33.62,25.51,14.48,-2.63,-10.02,-16.28,-16.43,-36.59,-64.01,True
2018-09-04 13:32:42,2018-09-03,AXP,Airxpanders Inc,Murcray Scott,"CFO, COO",P - Purchase,101.16,350000.0,350000.0,New,98000.0,105.76,102.26,87.41,100.45,123.79,87.54,4.55,1.09,-13.59,-0.7,22.37,-13.46,True
2018-08-27 18:52:58,2018-08-23,BNGO,"Bionano Genomics, Inc",Borodkin Mark,COO,P - Purchase,6.36,815.0,815.0,New,4992.0,6.55,6.99,6.45,4.09,2.75,0.44,2.99,9.91,1.42,-35.69,-56.76,-93.08,True
2018-08-20 21:05:47,2018-08-16,LJPC,La Jolla Pharmaceutical Co,Carver Jennifer,COO,P - Purchase,22.85,1000.0,6500.0,18.0,20895.0,23.04,20.6,13.81,6.18,8.72,5.31,0.83,-9.85,-39.56,-72.95,-61.84,-76.76,True
2018-08-15 16:48:56,2018-06-19,VRCA,Verrica Pharmaceuticals Inc.,Palczuk Linda,COO,P - Purchase,20.03,3000.0,3000.0,New,45000.0,19.82,18.45,13.95,10.25,8.95,11.55,-1.05,-7.89,-30.35,-48.83,-55.32,-42.34,True
2018-08-09 17:08:46,2018-08-08,MCB,Metropolitan Bank Holding Corp.,Perri Gerard A,"EVP, COO",P - Purchase,46.42,500.0,2500.0,25.0,22900.0,42.35,42.62,35.98,36.5,43.96,30.28,-8.77,-8.19,-22.49,-21.37,-5.3,-34.77,True
2018-08-07 18:25:24,2018-08-03,SUM,"Summit Materials, Inc.",Watson Karl,"EVP, COO",P - Purchase,21.04,35500.0,35500.0,New,750823.0,19.96,21.27,14.26,15.06,19.36,17.8,-5.13,1.09,-32.22,-28.42,-7.98,-15.4,True
2018-08-02 16:59:58,2018-07-30,GNPX,"Genprex, Inc.",Pham Julien L,"Pres, COO",P - Purchase,2.93,500.0,500.0,New,1700.0,2.75,2.55,1.3,1.5,1.18,3.12,-6.14,-12.97,-55.63,-48.81,-59.73,6.48,True
2018-08-01 16:22:52,2018-07-30,BRY,Berry Petroleum Corp,Grove Gary A,COO,P - Purchase,11.82,10000.0,39803.0,34.0,136000.0,11.35,14.48,11.78,8.67,9.55,2.27,-3.98,22.5,-0.34,-26.65,-19.2,-80.8,True
2018-07-31 20:30:39,2018-07-27,BE,Bloom Energy Corp,Brennan Susan Seilheimer,"EVP, COO",P - Purchase,22.6,1000.0,1000.0,New,15000.0,27.65,30.91,16.04,12.24,12.27,8.03,22.35,36.77,-29.03,-45.84,-45.71,-64.47,True
2018-07-19 17:55:08,2018-07-19,PRVB,"Provention Bio, Inc.",Ramos Eleanor,"Chief Medical Officer, COO",P - Purchase,4.35,60000.0,60000.0,New,240000.0,3.5,3.85,2.76,2.37,12.1,13.61,-19.54,-11.49,-36.55,-45.52,178.16,212.87,True
2018-07-17 17:12:50,2018-07-16,WBA,"Walgreens Boots Alliance, Inc.",Barra Ornella,Co-COO,P - Purchase,57.99,1700000.0,1700000.0,New,110755000.0,59.99,62.46,71.22,60.73,47.43,41.32,3.45,7.71,22.81,4.72,-18.21,-28.75,True
2018-06-18 16:45:57,2018-06-13,BFST,"Business First Bancshares, Inc.",Mansfield Keith,"EVP, COO of Business First Ban",P - Purchase,23.69,10000.0,17641.0,131.0,250640.0,24.78,23.96,25.05,,23.27,23.23,4.6,1.14,5.74,,-1.77,-1.94,True
2018-06-15 10:41:56,2018-05-30,LYTS,Lsi Industries Inc,Lipsey Crawford C.,"Interim Pres, COO",P - Purchase,4.91,1000.0,1000.0,New,5640.0,4.76,4.75,4.41,3.98,2.79,,-3.05,-3.26,-10.18,-18.94,-43.18,,True
2018-06-14 16:15:25,2018-06-14,BFST,"Business First Bancshares, Inc.",Mansfield Keith,"EVP, COO of Business First Ban",P - Purchase,23.69,8000.0,15641.0,105.0,200400.0,24.78,23.96,25.05,,23.27,23.23,4.6,1.14,5.74,,-1.77,-1.94,True
2018-06-14 16:05:22,2018-06-14,TNXP,Tonix Pharmaceuticals Holding Corp.,Morris Jessica Edgar,COO,P - Purchase,441.0,300.0,1638.0,22.0,1257.0,445.0,395.0,63.0,51.9,20.0,0.69,0.91,-10.43,-85.71,-88.23,-95.46,-99.84,True
2018-06-11 17:08:28,2018-03-01,LSMG,Lode-Star Mining Inc.,Temkin Thomas,COO,P - Purchase,0.03,10000.0,10000.0,New,300.0,0.02,0.03,0.02,0.03,0.04,0.07,-33.33,0.0,-33.33,0.0,33.33,133.33,True
2018-05-30 12:56:30,2018-05-30,HVBC,"Hv Bancorp, Inc.",Jacobsen J Christopher,"EVP, COO",P - Purchase,14.85,2000.0,15631.0,15.0,29698.0,14.8,14.82,15.5,14.96,15.7,9.91,-0.34,-0.2,4.38,0.74,5.72,-33.27,True
2018-05-17 19:40:25,2018-05-11,FLNT,"Fluent, Inc.",Patrick Donald Huntley,COO,P - Purchase,2.53,50000.0,225000.0,29.0,119975.0,2.85,2.9,2.4,2.4,6.24,1.43,12.65,14.62,-5.14,-5.14,146.64,-43.48,True
2018-05-15 16:27:48,2018-05-11,COMM,"Commscope Holding Company, Inc.",Kurk Morgan C S,"EVP, COO",P - Purchase,29.9,5000.0,46858.0,12.0,146359.0,29.62,29.8,31.69,23.6,26.09,7.2,-0.94,-0.33,5.99,-21.07,-12.74,-75.92,True
2018-05-14 16:14:11,2018-05-11,UAA,"Under Armour, Inc.",Frisk Patrik,"Pres, COO",P - Purchase,18.76,14000.0,14000.0,New,258934.0,20.85,24.31,20.45,17.98,21.86,10.81,11.14,29.58,9.01,-4.16,16.52,-42.38,True
2018-05-08 15:10:11,2018-05-08,STXB,"Spirit of Texas Bancshares, Inc.",Golemon Jerry D.,"EVP	,COO",P - Purchase,20.88,1000.0,4423.0,29.0,21000.0,20.58,20.31,21.06,20.24,20.82,12.1,-1.44,-2.73,0.86,-3.07,-0.29,-42.05,True
2018-04-23 15:15:18,2018-04-19,CLBK,"Columbia Financial, Inc.","Allen, Jr. Edward Thomas","SVP, COO",P - Purchase,15.68,24000.0,55000.0,77.0,240000.0,15.98,16.78,16.91,15.37,15.67,15.52,1.91,7.02,7.84,-1.98,-0.06,-1.02,True
2018-04-13 10:37:30,2018-03-13,BDL,Flanigans Enterprises Inc,Bucci August,COO,P - Purchase,22.27,1000.0,1000.0,New,23195.0,22.05,23.43,26.5,26.55,23.68,21.54,-0.99,5.21,18.99,19.22,6.33,-3.28,True
2018-04-12 15:41:42,2018-04-12,LONE,Lonestar Resources Us Inc.,Schneider Barry,COO,P - Purchase,5.1,15000.0,79252.0,23.0,69000.0,5.0,7.25,7.35,10.0,0.0,0.0,-1.96,42.16,44.12,96.08,0.0,0.0,True
2018-03-20 15:44:25,2018-03-20,KINS,"Kingstone Companies, Inc.",Thatcher Dale A,COO,P - Purchase,14.99,25000.0,63510.0,65.0,375000.0,15.26,15.94,15.21,16.95,15.26,7.09,1.8,6.34,1.47,13.08,1.8,-52.7,True
2018-03-20 10:48:44,2018-03-15,BCLI,Brainstorm Cell Therapeutics Inc.,Kern Ralph Dr.,"COO, Chief Medical Officer",P - Purchase,3.45,5000.0,40885.0,14.0,17997.0,3.15,3.33,4.24,3.96,3.98,4.35,-8.7,-3.48,22.9,14.78,15.36,26.09,True
