Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,4m,6m,1yr,2yr,2w%,1m%,4m%,6m%,1yr%,2yr%,done
2019-08-28 16:31:35,2019-08-26,XXII,"22Nd Century Group, Inc.",Fleet Clifford B,"Pres, CEO",P - Purchase,1.96,100000.0,100000.0,New,190048.0,2.35,2.4,1.0,1.12,0.79,3.96,19.9,22.45,-48.98,-42.86,-59.69,102.04,True
2019-08-27 19:18:30,2019-08-20,CWGL,"Crimson Wine Group, Ltd",Quille Nicolas Michel Eric,"Interim Pres, CEO,COO",P - Purchase,7.24,500.0,1000.0,100.0,3739.0,7.8,7.6,6.79,7.22,5.2,8.9,7.73,4.97,-6.22,-0.28,-28.18,22.93,True
2019-08-27 15:30:06,2019-08-22,FMAO,Farmers & Merchants Bancorp Inc,Eller Lars B,"Pres, CEO",P - Purchase,23.41,400.0,4600.0,10.0,10102.0,23.97,24.83,25.52,28.32,20.14,22.13,2.39,6.07,9.01,20.97,-13.97,-5.47,True
2019-08-27 12:27:51,2019-08-23,FNWB,First Northwest Bancorp,Deines Matthew P,"Pres, CEO, First Federal",P - Purchase,15.39,10000.0,22400.0,81.0,161520.0,15.55,16.28,17.24,15.37,12.22,16.93,1.04,5.78,12.02,-0.13,-20.6,10.01,True
2019-08-27 12:01:40,2019-08-26,GEL,Genesis Energy LP,Flynn Edward T,"Pres, Genesis Alkali, LLC",P - Purchase,16.87,5000.0,48916.0,11.0,100600.0,18.16,17.34,16.4,,5.71,9.26,7.65,2.79,-2.79,,-66.15,-45.11,True
2019-08-27 09:50:49,2019-08-23,AEY,Addvantage Technologies Group Inc,Empey Colby,"Pres, Wireless Services",P - Purchase,1.79,11000.0,11000.0,New,19800.0,1.77,2.05,2.72,2.91,2.36,2.43,-1.12,14.53,51.96,62.57,31.84,35.75,True
2019-08-26 17:16:58,2019-08-22,MGM,Mgm Resorts International,Rafiq Atif,"Pres, Commercial, Growth",P - Purchase,27.32,8761.0,8761.0,New,250097.0,27.84,28.51,32.36,31.11,16.8,42.87,1.9,4.36,18.45,13.87,-38.51,56.92,True
2019-08-26 11:23:51,2019-08-22,INTT,Intest Corp,Pelrin James,"Pres, CEO",P - Purchase,4.28,9700.0,143079.0,7.0,42705.0,4.18,4.64,5.99,5.72,3.99,17.3,-2.34,8.41,39.95,33.64,-6.78,304.21,True
2019-08-26 08:00:49,2019-08-23,TH,Target Hospitality Corp.,Archer James B.,"Pres, CEO,, Dir",P - Purchase,6.2,64084.0,1073278.0,6.0,399884.0,6.47,6.66,4.37,5.5,1.49,4.16,4.35,7.42,-29.52,-11.29,-75.97,-32.9,True
2019-08-23 16:03:58,2019-08-21,BLCM,"Bellicum Pharmaceuticals, Inc",Fair Richard A.,"Pres, CEO",P - Purchase,9.92,20000.0,26561.0,305.0,19780.0,12.0,11.4,8.97,9.7,7.55,3.27,20.97,14.92,-9.58,-2.22,-23.89,-67.04,True
2019-08-23 09:45:59,2019-08-22,IGXT,Intelgenx Technologies Corp.,Godin Andre,"Pres, CFO",P - Purchase,0.42,10000.0,161688.0,7.0,4290.0,0.42,0.55,0.54,0.39,0.23,0.55,0.0,30.95,28.57,-7.14,-45.24,30.95,True
2019-08-23 09:15:00,2019-08-22,ASTE,Astec Industries Inc,Merwe Jaco Van Der,Group Pres-Infrastructure,P - Purchase,26.32,2000.0,6579.0,44.0,56000.0,28.02,31.51,38.21,40.61,45.11,69.66,6.46,19.72,45.17,54.29,71.39,164.67,True
2019-08-22 10:02:34,2019-08-21,CPS,Cooper-Standard Holdings Inc.,Lee Song Min,"SVP, Pres, Asia Pacific",P - Purchase,32.88,3000.0,16784.0,22.0,99810.0,39.65,42.58,28.85,25.09,11.94,27.91,20.59,29.5,-12.26,-23.69,-63.69,-15.12,True
2019-08-21 18:26:25,2019-08-21,KLXE,"Klx Energy Services Holdings, Inc.",Khoury Amin J,"COB, CEO, Pres",P - Purchase,52.25,100000.0,1265187.0,9.0,1185130.0,51.95,48.0,32.4,18.95,11.7,10.01,-0.57,-8.13,-37.99,-63.73,-77.61,-80.84,True
2019-08-21 16:24:41,2019-08-20,EAT,"Brinker International, Inc",Baltes Kelly C.,"EVP, Pres of Maggiano's",P - Purchase,37.53,1600.0,15584.0,11.0,60800.0,38.33,42.66,42.47,45.28,22.15,56.53,2.13,13.67,13.16,20.65,-40.98,50.63,True
2019-08-20 21:37:05,2019-08-16,VPRB,"Vpr Brands, Lp.",Frija Kevin,"CEO, Pres, COB, 10%",P - Purchase,0.06,963860.0,16854718.0,6.0,53455.0,0.09,0.06,0.04,0.04,0.01,0.05,50.0,0.0,-33.33,-33.33,-83.33,-16.67,True
2019-08-20 20:03:15,2019-08-20,PGTI,"Pgt Innovations, Inc.",Keller Robert Andrew,"Pres, SOUTHEAST BUS. UNIT",P - Purchase,14.04,3500.0,29328.0,14.0,49525.0,15.3,16.73,15.05,16.08,16.82,22.4,8.97,19.16,7.19,14.53,19.8,59.54,True
2019-08-20 17:08:43,2019-08-16,EAT,"Brinker International, Inc",Baltes Kelly C.,"EVP, Pres of Maggiano's",P - Purchase,37.35,850.0,13984.0,6.0,32300.0,36.91,,43.94,43.73,22.27,61.45,-1.18,,17.64,17.08,-40.37,64.52,True
2019-08-20 17:02:16,2019-08-16,LXRX,"Lexicon Pharmaceuticals, Inc.",Coats Lonnel,"Pres, CEO",P - Purchase,1.37,40000.0,127539.0,46.0,54029.0,1.32,2.34,4.87,3.09,2.1,4.64,-3.65,70.8,255.47,125.55,53.28,238.69,True
2019-08-20 16:31:38,2019-08-20,ALB,Albemarle Corp,Norris Eric,"Pres, Lithium",P - Purchase,57.94,3090.0,3090.0,New,199790.0,61.11,,62.47,79.32,73.67,162.09,5.47,,7.82,36.9,27.15,179.75,True
2019-08-20 16:17:31,2019-08-16,BHC,Bausch Health Companies Inc.,Humphries William D.,"Pres, Ortho-Dermatologics",P - Purchase,21.3,30703.0,178424.0,21.0,650142.0,21.34,23.24,29.11,27.43,18.06,29.31,0.19,9.11,36.67,28.78,-15.21,37.61,True
2019-08-20 16:08:11,2019-08-19,ASRT,"Assertio Therapeutics, Inc",Higgins Arthur J,"Dir, Pres, CEO",P - Purchase,5.6,25000.0,265879.0,10.0,40243.0,5.08,5.52,4.76,6.08,4.0,1.63,-9.29,-1.43,-15.0,8.57,-28.57,-70.89,True
2019-08-20 09:24:24,2019-08-19,WTRH,Waitr Holdings Inc.,Stough Joseph,Pres,P - Purchase,1.87,45000.0,939862.0,5.0,66285.0,1.74,1.55,0.42,0.34,4.76,1.92,-6.95,-17.11,-77.54,-81.82,154.55,2.67,True
2019-08-19 16:33:47,2019-08-16,CMP,Compass Minerals International Inc,Crutchfield Kevin S,"Pres, CEO",P - Purchase,45.07,2000.0,2000.0,New,98920.0,44.5,46.37,50.19,54.79,45.94,68.3,-1.26,2.88,11.36,21.57,1.93,51.54,True
2019-08-19 16:32:09,2019-08-15,CHNG,Change Healthcare Inc.,De Crescenzo Neil E.,"Pres, CEO",P - Purchase,14.73,75000.0,198872.0,61.0,1062750.0,14.03,13.67,14.04,15.52,10.81,23.16,-4.75,-7.2,-4.68,5.36,-26.61,57.23,True
2019-08-19 16:16:03,2019-08-16,BTAI,"Bioxcel Therapeutics, Inc.",Mehta Vimal,"CEO, Pres, Secretary",P - Purchase,9.15,974.0,9957.0,11.0,8659.0,9.81,10.44,6.6,16.57,52.99,37.79,7.21,14.1,-27.87,81.09,479.13,313.01,True
2019-08-19 08:35:30,2019-08-16,CLVS,"Clovis Oncology, Inc.",Mahaffy Patrick J,"Pres, CEO",P - Purchase,5.6,50000.0,970787.0,5.0,279576.0,5.61,5.41,9.61,8.29,6.54,5.97,0.18,-3.39,71.61,48.04,16.79,6.61,True
2019-08-19 07:58:27,2019-08-16,CIT,Cit Group Inc,Solk Steve,"Pres, Consumer Banking",P - Purchase,38.44,2000.0,31292.0,7.0,84900.0,38.6,42.93,41.59,42.03,18.09,51.36,0.42,11.68,8.19,9.34,-52.94,33.61,True
2019-08-16 18:00:57,2019-08-14,KREF,Kkr Real Estate Finance Trust Inc.,Salem Matthew A,"Co-CEO, Co-Pres",P - Purchase,15.36,13000.0,127209.0,11.0,245050.0,15.18,15.85,16.57,17.59,13.64,19.64,-1.17,3.19,7.88,14.52,-11.2,27.86,True
2019-08-16 16:17:42,2019-08-14,BTAI,"Bioxcel Therapeutics, Inc.",Mehta Vimal,"CEO, Pres, Secretary",P - Purchase,9.15,2983.0,8983.0,50.0,25780.0,9.81,10.44,6.6,16.57,52.99,37.79,7.21,14.1,-27.87,81.09,479.13,313.01,True
2019-08-16 15:23:45,2019-08-14,TSE,Trinseo S.A.,Bozich Frank A,"Pres, CEO",P - Purchase,26.94,15000.0,50819.0,42.0,434520.0,32.27,40.72,35.3,32.88,20.5,61.47,19.78,51.15,31.03,22.05,-23.9,128.17,True
2019-08-15 18:03:22,2019-08-15,BJRI,Bjs Restaurants Inc,Trojan Greg,"Pres, CEO",P - Purchase,35.58,14400.0,59388.0,32.0,474048.0,36.16,39.6,40.97,40.17,17.36,51.75,1.63,11.3,15.15,12.9,-51.21,45.45,True
2019-08-15 17:57:56,2019-08-14,LC,Lendingclub Corp,Allocca Steven,Pres,P - Purchase,13.75,14000.0,92851.0,18.0,194926.0,13.09,15.04,13.03,11.72,5.62,18.71,-4.8,9.38,-5.24,-14.76,-59.13,36.07,True
2019-08-15 16:33:47,2019-08-14,MRKR,"Marker Therapeutics, Inc.",Hoang Peter L.,"Pres, CEO",P - Purchase,5.52,10000.0,189711.0,6.0,46200.0,5.17,5.9,3.09,2.59,1.83,3.21,-6.34,6.88,-44.02,-53.08,-66.85,-41.85,True
2019-08-15 16:02:07,2019-08-14,HALL,Hallmark Financial Services Inc,Anand Naveen,"Pres, CEO",P - Purchase,17.2,6500.0,77400.0,9.0,106490.0,17.58,18.48,18.38,17.2,3.15,4.35,2.21,7.44,6.86,0.0,-81.69,-74.71,True
2019-08-15 09:45:28,2019-08-14,PESI,Perma Fix Environmental Services Inc,Duff Mark,"Pres, CEO",P - Purchase,4.0,2000.0,13551.0,17.0,7550.0,3.99,3.86,7.28,7.4,6.26,6.82,-0.25,-3.5,82.0,85.0,56.5,70.5,True
2019-08-15 09:15:42,2019-08-14,HSC,Harsco Corp,Grasberger F Nicholas  III,"COB, Pres, CEO",P - Purchase,18.72,25000.0,500048.0,5.0,418250.0,17.9,20.61,22.26,14.9,14.3,20.64,-4.38,10.1,18.91,-20.41,-23.61,10.26,True
2019-08-15 08:39:07,2019-08-13,LCTX,"Lineage Cell Therapeutics, Inc.",Culley Brian M,"Pres, CEO",P - Purchase,0.92,10000.0,84531.0,13.0,10100.0,0.93,1.02,0.78,1.03,0.81,2.7,1.09,10.87,-15.22,11.96,-11.96,193.48,True
2019-08-15 08:20:30,2019-08-13,CIT,Cit Group Inc,Rubino Robert C.,"Pres, CIT Bank, N.A.",P - Purchase,38.44,6930.0,74234.0,10.0,299483.0,38.6,42.93,41.59,42.03,18.09,51.36,0.42,11.68,8.19,9.34,-52.94,33.61,True
2019-08-14 16:51:44,2019-08-13,ESI,Element Solutions Inc,Benson Scot,"Pres, COO",P - Purchase,8.94,10000.0,170329.0,6.0,93720.0,9.22,10.62,10.96,11.56,10.81,,3.13,18.79,22.6,29.31,20.92,,True
2019-08-14 16:49:36,2019-08-13,KDP,Keurig Dr Pepper Inc.,Loucks Brian Andrew,Pres Keurig Appliances,P - Purchase,26.71,18554.0,136267.0,16.0,525355.0,26.01,26.27,29.66,26.67,27.37,35.47,-2.62,-1.65,11.04,-0.15,2.47,32.8,True
2019-08-14 16:15:37,2019-08-13,BTAI,"Bioxcel Therapeutics, Inc.",Mehta Vimal,"CEO, Pres, Secretary",P - Purchase,9.15,1000.0,6000.0,20.0,8750.0,9.81,10.44,6.6,16.57,52.99,37.79,7.21,14.1,-27.87,81.09,479.13,313.01,True
2019-08-14 15:22:21,2019-08-13,NICK,Nicholas Financial Inc,Marohn Douglas W,"CEO, Pres",P - Purchase,8.69,3000.0,68197.0,5.0,25110.0,9.25,9.22,9.0,8.5,8.2,11.5,6.44,6.1,3.57,-2.19,-5.64,32.34,True
2019-08-14 08:56:05,2019-08-13,ATI,Allegheny Technologies Inc,Wetherbee Robert S,"Pres, CEO",P - Purchase,17.55,5000.0,113335.0,5.0,91800.0,19.82,21.9,23.65,17.25,9.78,21.04,12.93,24.79,34.76,-1.71,-44.27,19.89,True
2019-08-14 07:04:21,2019-08-12,SUMR,"Summer Infant, Inc.",Messner Mark,"Pres, CEO",P - Purchase,4.32,12100.0,207100.0,6.0,5203.0,4.5,3.6,2.79,2.52,10.13,12.7,4.17,-16.67,-35.42,-41.67,134.49,193.98,True
2019-08-13 17:22:53,2019-08-09,LILA,Liberty Latin America Ltd.,Nair Balan,"Pres, CEO",P - Purchase,15.59,15060.0,151882.0,11.0,250056.0,14.43,15.63,16.78,16.83,9.35,14.45,-7.44,0.26,7.63,7.95,-40.03,-7.31,True
2019-08-13 17:21:45,2019-08-13,VRAY,"Viewray, Inc.",Drake Scott William,"Pres, CEO",P - Purchase,4.44,131260.0,1356983.0,11.0,500048.0,3.94,3.81,4.02,3.12,2.28,5.77,-11.26,-14.19,-9.46,-29.73,-48.65,29.95,True
2019-08-13 17:01:06,2019-08-13,AE,"Adams Resources & Energy, Inc.",Roycraft Kevin J.,"Pres, Service Transport",P - Purchase,29.17,314.0,484.0,185.0,10328.0,28.42,,30.0,35.56,26.06,26.06,-2.57,,2.85,21.91,-10.66,-10.66,True
2019-08-13 16:20:52,2019-08-12,BHF,"Brighthouse Financial, Inc.",Steigerwalt Eric T,"Pres, CEO",P - Purchase,35.24,12500.0,111239.0,13.0,425506.0,35.26,40.63,39.91,38.9,29.19,43.52,0.06,15.3,13.25,10.39,-17.17,23.5,True
2019-08-13 16:15:25,2019-08-09,OCN,Ocwen Financial Corp,Messina Glen A.,"Pres, CEO",P - Purchase,22.95,132000.0,132000.0,New,197560.0,26.85,27.3,23.4,20.1,9.15,32.15,16.99,18.95,1.96,-12.42,-60.13,40.09,True
2019-08-13 11:15:32,2019-08-09,ATLO,Ames National Corp,Nelson John Patrick,Pres,P - Purchase,23.91,765.0,7281.0,12.0,20009.0,23.59,24.31,25.67,25.1,18.86,24.75,-1.34,1.67,7.36,4.98,-21.12,3.51,True
2019-08-13 06:05:01,2019-08-09,QMCO,Quantum Corp /de/,Lerner James J,"Pres, CEO",P - Purchase,5.05,80000.0,80000.0,New,408350.0,5.96,5.92,5.8,8.12,4.12,7.54,18.02,17.23,14.85,60.79,-18.42,49.31,True
2019-08-12 19:23:10,2019-08-12,DVAX,Dynavax Technologies Corp,Novack David F,"Co-Pres, SVP",P - Purchase,3.99,16667.0,118484.0,16.0,50001.0,4.14,4.46,5.7,5.05,11.37,8.93,3.76,11.78,42.86,26.57,184.96,123.81,True
2019-08-12 18:43:01,2019-08-12,ASRT,"Assertio Therapeutics, Inc",Higgins Arthur J,"Dir, Pres, CEO",P - Purchase,6.48,50000.0,240879.0,26.0,76900.0,5.76,5.44,2.84,4.28,3.56,1.86,-11.11,-16.05,-56.17,-33.95,-45.06,-71.3,True
2019-08-12 17:27:30,2019-08-08,FRTA,"Forterra, Inc.",Bhatia Vikrant,"Pres, Water Pipe, Products",P - Purchase,6.94,17175.0,62467.0,38.0,112668.0,6.18,5.94,11.11,14.34,11.34,23.43,-10.95,-14.41,60.09,106.63,63.4,237.61,True
2019-08-12 16:27:57,2019-08-08,JOE,St Joe Co,Gonzalez Jorge Luis,Pres - CEO,P - Purchase,17.17,1430.0,19680.0,8.0,24796.0,17.21,17.92,18.86,21.18,18.56,44.78,0.23,4.37,9.84,23.35,8.1,160.8,True
2019-08-12 15:11:29,2019-08-09,KRO,Kronos Worldwide Inc,Graham Robert D,"Vice COB, Pres, CEO",P - Purchase,9.44,5000.0,16000.0,45.0,53750.0,8.63,10.04,12.09,11.44,9.56,15.92,-8.58,6.36,28.07,21.19,1.27,68.64,True
2019-08-12 12:01:41,2019-08-08,MEC,"Mayville Engineering Company, Inc.",Kamphuis Robert D,"COB, Pres, CEO",P - Purchase,11.49,15000.0,129720.0,13.0,181347.0,12.57,12.65,9.35,8.85,7.26,18.68,9.4,10.1,-18.62,-22.98,-36.81,62.58,True
2019-08-12 11:40:26,2019-08-09,TCON,"Tracon Pharmaceuticals, Inc.",Theuer Charles,"Pres, CEO",P - Purchase,4.5,50000.0,173565.0,40.0,22500.0,5.2,5.1,3.4,3.96,1.93,5.9,15.56,13.33,-24.44,-12.0,-57.11,31.11,True
2019-08-12 09:25:11,2019-08-09,IDN,"Intellicheck, Inc.",Lewis Bryan,"Pres, CEO",P - Purchase,4.18,1000.0,18534.0,6.0,4530.0,4.45,4.75,6.81,9.89,8.03,7.6,6.46,13.64,62.92,136.6,92.11,81.82,True
2019-08-12 08:24:55,2019-08-08,LL,"Lumber Liquidators Holdings, Inc.",Knowles Dennis R.,"CEO, Pres",P - Purchase,8.1,14000.0,102241.0,16.0,112610.0,8.68,11.8,8.91,7.86,14.07,22.45,7.16,45.68,10.0,-2.96,73.7,177.16,True
2019-08-09 17:19:20,2019-08-07,MAC,Macerich Co,Coppola Edward C,Pres,P - Purchase,25.65,18223.0,339787.0,6.0,560946.0,,24.61,24.62,22.15,9.07,12.71,,-4.05,-4.02,-13.65,-64.64,-50.45,True
2019-08-09 16:35:53,2019-08-09,VICI,Vici Properties Inc.,Payne John W R,"Pres, COO",P - Purchase,18.78,10635.0,71576.0,17.0,225249.0,18.63,19.79,21.86,23.08,18.56,30.7,-0.8,5.38,16.4,22.9,-1.17,63.47,True
2019-08-09 12:12:19,2019-08-09,SWN,Southwestern Energy Co,Way William J,"Pres, CEO",P - Purchase,1.9,100000.0,771362.0,15.0,191000.0,1.69,1.93,1.82,1.71,2.69,5.71,-11.05,1.58,-4.21,-10.0,41.58,200.53,True
2019-08-09 11:10:07,2019-08-08,HGBL,Heritage Global Inc.,Ludwig David Van,Pres of subsidiary,P - Purchase,0.68,137000.0,681605.0,25.0,98620.0,0.7,0.7,0.9,1.0,1.9,2.88,2.94,2.94,32.35,47.06,179.41,323.53,True
2019-08-08 20:39:23,2019-08-06,BSIG,Brightsphere Investment Group Inc.,Yang Guang,"Pres, CEO",P - Purchase,8.49,50000.0,50000.0,New,455000.0,8.57,9.0,9.34,9.85,,23.32,0.94,6.01,10.01,16.02,,174.68,True
2019-08-08 19:08:58,2019-08-07,AINC,Ashford Inc.,Welter Jeremy,"Co-Pres, COO",P - Purchase,28.2,23225.0,30000.0,343.0,679767.0,24.97,26.5,23.56,24.0,10.18,24.79,-11.45,-6.03,-16.45,-14.89,-63.9,-12.09,True
2019-08-07 18:20:39,2019-08-07,UNVR,Univar Inc.,Jukes David,"Pres, COO",P - Purchase,20.24,5000.0,70502.0,8.0,97200.0,18.18,20.26,23.42,22.15,16.98,27.56,-10.18,0.1,15.71,9.44,-16.11,36.17,True
2019-08-07 13:10:33,2019-08-07,CARS,Cars.Com Inc.,Vetter Thomas Alex,"CEO, Pres",P - Purchase,9.03,20000.0,258973.0,8.0,203800.0,8.28,9.52,13.29,12.24,5.84,14.12,-8.31,5.43,47.18,35.55,-35.33,56.37,True
2019-08-07 12:45:16,2019-08-07,VERY,"Vericity, Inc.",Hohmann James E,"CEO, Pres",P - Purchase,11.31,625532.0,625532.0,New,6255320.0,9.99,8.8,9.33,14.0,8.68,9.65,-11.67,-22.19,-17.51,23.78,-23.25,-14.68,True
2019-08-06 21:20:46,2019-08-06,CC,Chemours Co,Snell E Bryan,Pres - Titanium Tech,P - Purchase,11.85,12000.0,117774.0,11.0,165240.0,,12.84,,15.09,14.3,29.56,,8.35,,27.34,20.68,149.45,True
2019-08-06 17:20:11,2019-08-06,TMST,Timkensteel Corp,Timken Ward J Jr,"Pres, CEO, COB",P - Purchase,6.18,30000.0,421595.0,8.0,184524.0,5.65,5.94,5.82,6.43,3.85,15.99,-8.58,-3.88,-5.83,4.05,-37.7,158.74,True
2019-08-05 15:45:27,2019-08-02,CADE,Cadence Bancorporation,Holmes Rudolph H.,"Pres, Bus. Services Exec",P - Purchase,26.1,10000.0,67378.0,17.0,157400.0,25.12,25.25,28.85,28.92,23.74,29.43,-3.75,-3.26,10.54,10.8,-9.04,12.76,True
2019-08-05 14:34:28,2019-08-02,PATI,"Patriot Transportation Holding, Inc.",Sandlin Robert E,"Pres, CEO",P - Purchase,10.81,300.0,4525.0,7.0,5175.0,10.53,11.44,10.91,9.4,6.27,11.38,-2.59,5.83,0.93,-13.04,-42.0,5.27,True
2019-08-05 08:39:35,2019-08-02,HBB,Hamilton Beach Brands Holding Co,Trepp Gregory H,"Dir, Pres, CEO",P - Purchase,12.67,5000.0,47176.0,12.0,70624.0,13.49,13.46,17.54,17.47,11.73,19.31,6.47,6.24,38.44,37.88,-7.42,52.41,True
2019-08-02 16:12:03,2019-08-01,YTEN,"Yield10 Bioscience, Inc.",Peoples Oliver P,"Pres, CEO",P - Purchase,34.8,10000.0,65874.0,18.0,9200.0,36.8,31.6,5.2,6.8,6.3,8.24,5.75,-9.2,-85.06,-80.46,-81.9,-76.32,True
2019-08-02 16:06:38,2019-08-01,ESPR,"Esperion Therapeutics, Inc.",Mayleben Timothy M,"Pres, CEO",P - Purchase,38.67,5000.0,71163.0,8.0,197800.0,38.41,36.64,49.55,57.43,50.96,20.85,-0.67,-5.25,28.14,48.51,31.78,-46.08,True
2019-08-02 11:20:49,2019-07-31,AGYS,Agilysys Inc,Srinivasan Ramesh,"Pres, CEO",P - Purchase,24.48,11000.0,215348.0,5.0,270490.0,27.78,27.25,25.14,28.18,17.93,54.55,13.48,11.32,2.7,15.11,-26.76,122.83,True
2019-07-31 16:31:08,2019-07-30,VCNX,"Vaccinex, Inc.",Zauderer Maurice,"Pres, CEO, 10%",P - Purchase,4.79,183824.0,1602640.0,13.0,750002.0,4.99,5.74,4.61,5.09,3.33,2.3,4.18,19.83,-3.76,6.26,-30.48,-51.98,True
2019-07-29 21:31:57,2019-07-29,CPF,Central Pacific Financial Corp,Ngo Agnes Catherine,Pres,P - Purchase,26.26,8550.0,165421.0,5.0,253508.0,25.73,25.34,27.03,27.26,17.77,26.96,-2.02,-3.5,2.93,3.81,-32.33,2.67,True
2019-07-26 18:07:12,2019-07-26,CADE,Cadence Bancorporation,Tortorici Samuel M.,"Pres, COO",P - Purchase,27.23,15000.0,145036.0,12.0,250800.0,25.65,24.38,29.04,29.31,20.77,30.47,-5.8,-10.47,6.65,7.64,-23.72,11.9,True
2019-07-26 11:48:41,2019-07-26,APD,Air Products & Chemicals Inc /de/,Ghasemi Seifi,"COB, Pres, CEO",P - Purchase,219.7,20000.0,453984.0,5.0,4543200.0,219.06,210.26,230.8,,227.76,284.34,-0.29,-4.3,5.05,,3.67,29.42,True
2019-07-24 19:38:18,2019-07-23,NXRT,"Nexpoint Residential Trust, Inc.",Dondero James D,"Pres, 10%",P - Purchase,39.78,500000.0,4719693.0,12.0,20595000.0,43.26,42.55,43.29,42.94,33.2,49.59,8.75,6.96,8.82,7.94,-16.54,24.66,True
2019-07-19 16:29:50,2018-11-01,FUNC,First United Corp/md/,Rodeheaver Carissa Lynn,"COB, Pres, CEO",P - Purchase,16.63,5086.0,14299.0,55.0,101526.0,17.1,16.61,15.84,17.12,21.09,10.58,2.83,-0.12,-4.75,2.95,26.82,-36.38,True
2019-07-12 16:13:52,2019-07-03,RYES,Rise Gold Corp.,Mossman Benjamin,"CEO, Pres",P - Purchase,0.5,714286.0,1628286.0,78.0,50000.0,0.6,0.5,0.5,0.41,0.57,0.53,20.0,0.0,0.0,-18.0,14.0,6.0,True
2019-07-08 16:57:35,2019-07-05,YTEN,"Yield10 Bioscience, Inc.",Peoples Oliver P,"Pres, CEO",P - Purchase,34.8,10000.0,55874.0,22.0,8800.0,38.0,34.8,22.4,6.4,6.0,9.25,9.2,0.0,-35.63,-81.61,-82.76,-73.42,True
2019-07-02 14:23:59,2019-07-02,GEF,Greif Inc,Watson Peter G,"Pres, CEO",P - Purchase,30.84,15000.0,144411.0,12.0,490650.0,31.61,31.11,36.5,41.23,29.38,57.28,2.5,0.88,18.35,33.69,-4.73,85.73,True
2019-07-01 20:26:19,2019-06-28,KRTX,"Karuna Therapeutics, Inc.",Paul Steven M,"Pres, CEO",P - Purchase,20.02,10000.0,10000.0,New,230424.0,20.14,19.66,15.58,65.25,93.86,111.01,0.6,-1.8,-22.18,225.92,368.83,454.5,True
2019-07-01 16:57:27,2019-06-28,ESPR,"Esperion Therapeutics, Inc.",Mayleben Timothy M,"Pres, CEO",P - Purchase,46.52,5000.0,66163.0,8.0,230000.0,45.51,41.77,39.14,49.66,42.37,26.95,-2.17,-10.21,-15.86,6.75,-8.92,-42.07,True
2019-07-01 16:36:15,2019-06-28,ACFN,"Acorn Energy, Inc.",Loeb Jan H,"Pres, CEO, 10%",P - Purchase,0.3,5409062.0,7350105.0,279.0,1298175.0,0.32,0.33,0.26,0.33,0.23,0.62,6.67,10.0,-13.33,10.0,-23.33,106.67,True
2019-07-01 15:55:52,2019-06-27,EQH,"Axa Equitable Holdings, Inc.",Pearson Mark,"Pres, CEO",P - Purchase,19.65,49000.0,263269.0,23.0,996689.0,21.12,21.36,20.12,23.59,17.14,32.26,7.48,8.7,2.39,20.05,-12.77,64.17,True
2019-07-01 15:23:49,2019-07-01,RMBI,"Richmond Mutual Bancorporation, Inc.",Kleer Garry D.,"Pres, CEO",P - Purchase,12.88,30000.0,30000.0,New,300000.0,12.36,12.54,13.09,14.7,11.54,13.37,-4.04,-2.64,1.63,14.13,-10.4,3.8,True
2019-07-01 13:31:25,2019-06-28,HOFT,Hooker Furniture Corp,Townsend Douglas,Co-Pres Home Meridian Seg,P - Purchase,19.54,4900.0,4900.0,New,106036.0,20.24,19.66,20.49,22.64,13.46,36.65,3.58,0.61,4.86,15.86,-31.12,87.56,True
2019-07-01 11:11:12,2019-06-30,PBI,Pitney Bowes Inc /de/,Dies Jason,"EVP, Pres of SMB Solutions",P - Purchase,4.01,1500.0,31120.0,5.0,6045.0,3.6,3.38,4.23,3.96,2.21,8.19,-10.22,-15.71,5.49,-1.25,-44.89,104.24,True
2019-06-28 17:05:28,2019-06-27,LILA,Liberty Latin America Ltd.,Nair Balan,"Pres, CEO",P - Purchase,16.24,14500.0,136822.0,12.0,249754.0,16.07,15.72,17.46,16.64,9.4,13.9,-1.05,-3.2,7.51,2.46,-42.12,-14.41,True
2019-06-28 06:07:34,2019-06-24,GO,Grocery Outlet Holding Corp.,Sheedy Robert Joseph Jr.,Pres,P - Purchase,32.88,10000.0,10000.0,New,220000.0,33.81,38.99,33.07,30.92,36.81,40.39,2.83,18.58,0.58,-5.96,11.95,22.84,True
2019-06-27 16:05:51,2019-06-25,CALA,"Calithera Biosciences, Inc.",Molineaux Susan,"Pres, CEO",P - Purchase,3.9,51600.0,462188.0,13.0,200208.0,4.26,4.16,2.69,4.54,5.82,2.17,9.23,6.67,-31.03,16.41,49.23,-44.36,True
2019-06-20 16:42:36,2019-06-18,AHH,"Armada Hoffler Properties, Inc.",Haddad Louis S,"Pres, CEO",P - Purchase,15.27,5000.0,5000.0,New,125000.0,,14.93,,15.9,8.23,13.47,,-2.23,,4.13,-46.1,-11.79,True
2019-06-19 16:47:01,2019-06-18,DXLG,"Destination Xl Group, Inc.",Kanter Harvey S,"Pres, CEO",P - Purchase,1.7,10000.0,10000.0,New,17300.0,1.83,1.81,1.58,1.3,0.42,1.42,7.65,6.47,-7.06,-23.53,-75.29,-16.47,True
